year,exhibit_id,category_raw,hierarchy_path,label,amount,file_name,storage_url,pdf_page,section,row_kind,entity,doc_id
2017,B,Expenses,Expenses > Primary Government > Governmental Activities,Interest on Long-term Debt,51345,2017 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2017%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2017
2017,B,Expenses,Expenses > Primary Government > Governmental Activities,Education,105519,2017 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2017%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2017
2017,B,Expenses,Expenses > Primary Government > Governmental Activities,Total Governmental Activities,6224460,2017 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2017%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,governmental_activities,B_2017
2017,B,Expenses,Expenses > Primary Government > Business-type Activities,Water and Sewer Department,2239014,2017 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2017%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,business_type_activities,B_2017
2017,B,Expenses,Expenses > Primary Government > Business-type Activities,Total Business-type Activities,2239014,2017 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2017%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,business_type_activities,B_2017
2017,B,Expenses,Expenses > Primary Government,Total Primary Government,8463474,2017 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2017%20Moore%20County%20Financial%20Report.pdf,18,expenses,total,total_primary_government,B_2017
2017,B,Expenses,Expenses > Component Unit,Metropolitan School Department,9191811,2017 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2017%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,school_department,B_2017
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,General Government,745247,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Finance,340359,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Administration of Justice,317176,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Safety,2270273,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Health and Welfare,1271982,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,"Social, Cultural, and Recreational Services",267232,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Agriculture and Natural Resources,102327,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Highways/Public Works,1459269,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Interest on Long-term Debt,132794,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Education,105290,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Governmental Activities,Total Governmental Activities,7011949,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,governmental_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Business-type Activities,Water and Sewer Department,2175490,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,business_type_activities,B_2018
2018,B,Expenses,Expenses > Primary Government > Business-type Activities,Total Business-type Activities,2175490,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,business_type_activities,B_2018
2018,B,Expenses,Expenses > Primary Government,Total Primary Government,9187439,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,total,total_primary_government,B_2018
2018,B,Expenses,Expenses > Component Unit,Metropolitan School Department,9349395,2018 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2018%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,school_department,B_2018
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,General Government,791402,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Finance,348677,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Administration of Justice,351029,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Safety,2280211,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Health and Welfare,1291306,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,"Social, Cultural, and Recreational Services",339133,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Agriculture and Natural Resources,104123,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Highways,1516329,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Interest on Long-term Debt,205771,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Education,5178892,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Governmental Activities,Total Governmental Activities,12406873,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,governmental_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Business-type Activities,Water and Sewer Department,2217853,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,business_type_activities,B_2019
2019,B,Expenses,Expenses > Primary Government > Business-type Activities,Total Business-type Activities,2217853,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,business_type_activities,B_2019
2019,B,Expenses,Expenses > Primary Government,Total Primary Government,14624726,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,total,total_primary_government,B_2019
2019,B,Expenses,Expenses > Component Unit,Metropolitan School Department,9843080,2019 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2019%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,school_department,B_2019
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,General Government,791031,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,Finance,359967,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,Administration of Justice,376337,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Safety,2668211,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Health and Welfare,1432689,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,"Social, Cultural, and Recreational Services",309834,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,Agriculture and Natural Resources,108678,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,Highways,1476175,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,Interest on Long-term Debt,256377,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government > Governmental Activities,Education,10388617,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2020
2020,B,Expenses,Expenses > Primary Government,Total Primary Government,18167916,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,total,total_primary_government,B_2020
2020,B,Expenses,Expenses > Component Unit,Metropolitan School Department,10423484,2020 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2020%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,school_department,B_2020
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,General Government,1056814,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Finance,387048,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Administration of Justice,412118,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Safety,2929656,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Health and Welfare,1441344,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,"Social, Cultural, and Recreational Services",317023,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Agriculture and Natural Resources,127818,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Highways,1561685,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Interest on Long-term Debt,423549,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Education,1467040,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Governmental Activities,Total Governmental Activities,10124095,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,subtotal,governmental_activities,B_2021
2021,B,Expenses,Expenses > Primary Government > Business-type Activities,Water and Sewer Department,2695636,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,business_type_activities,B_2021
2021,B,Expenses,Expenses > Primary Government,Total Primary Government,12819731,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,total,total_primary_government,B_2021
2021,B,Expenses,Expenses > Component Unit,Metropolitan School Department,11150082,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,subtotal,school_department,B_2021
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,General Government,882815,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Finance,380898,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Administration of Justice,383457,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Safety,2629851,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Health and Welfare,1736006,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,"Social, Cultural, and Recreational Services",430298,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Agriculture and Natural Resources,124324,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Highways,1803391,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Interest on Long-term Debt,410974,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Education,32379,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Governmental Activities,Total Governmental Activities,8814393,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,subtotal,governmental_activities,B_2022
2021,B,Expenses,Expenses > Primary Government > Business-type Activities,Total Business-type Activities,2695636,2021 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2021%20Moore%20County%20Financial%20Report.pdf,17,expenses,subtotal,business_type_activities,B_2021
2022,B,Expenses,Expenses > Primary Government > Business-type Activities,Water and Sewer Department,2905799,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,business_type_activities,B_2022
2022,B,Expenses,Expenses > Primary Government > Business-type Activities,Total Business-type Activities,2905799,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,subtotal,business_type_activities,B_2022
2022,B,Expenses,Expenses > Primary Government,Total Primary Government,11720192,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,total,total_primary_government,B_2022
2022,B,Expenses,Expenses > Component Unit,Metropolitan School Department,11283145,2022 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2022%20Moore%20County%20Financial%20Report.pdf,17,expenses,subtotal,school_department,B_2022
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,General Government,895537,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Finance,431591,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Administration of Justice,444128,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Safety,3351103,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Public Health and Welfare,1841233,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,"Social, Cultural, and Recreational Services",318747,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Agriculture and Natural Resources,151746,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Highways,2078285,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Interest on Long-term Debt,499265,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Education,32854,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Governmental Activities,Total Governmental Activities,10044489,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,governmental_activities,B_2023
2023,B,Expenses,Expenses > Primary Government > Business-type Activities,Water and Sewer Department,3054908,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,line_item,business_type_activities,B_2023
2023,B,Expenses,Expenses > Primary Government,Total Primary Government,13099397,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,total,total_primary_government,B_2023
2023,B,Expenses,Expenses > Component Unit,Metropolitan School Department,13298417,2023 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2023%20Moore%20County%20Financial%20Report.pdf,18,expenses,subtotal,school_department,B_2023
2024,B,Expenses,Expenses > Primary Government > Governmental Activities,Agriculture and Natural Resources,108354,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2024
2024,B,Expenses,Expenses > Primary Government > Governmental Activities,General Government,1037359,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,17,expenses,line_item,governmental_activities,B_2024
